connection_time_copy,_id,stationID,spaceID,siteID,clusterID,kWhDelivered,userID,parking_time,idle_time,kWhRequested,Requested_parking_time,paymentRequired,hour,weekday,month,connectionTime_Weekday,connectionTime_Hour,connectionTime_Month,connectionTime_weekday_hour,connectionTime_hour_x,connectionTime_hour_y,connectionTime_month_x,connectionTime_month_y,connectionTime_weekday_x,connectionTime_weekday_y,connectionTime_is_holiday,connectionTime_is_weekend
2019-05-01 06:00:00,5cdf525df9af8b1497df1cf2,1-1-179-783,AG-3F29,1,1,3.148,590,10.0825,1.403888888888889,12.0,9.75,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 06:00:00,5cdf525df9af8b1497df1cf4,1-1-194-818,AG-1F14,1,1,8.371,2057,9.3175,4.817222222222223,12.0,9.35,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 06:00:00,5cdf525df9af8b1497df1cf5,1-1-191-795,AG-4F51,1,1,16.021,356,9.033888888888889,5.038055555555556,16.0,5.283333333333333,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 06:00:00,5cdf525df9af8b1497df1cf6,1-1-179-796,AG-3F24,1,1,13.089,1118,8.514722222222222,8.394722222222223,25.02,9.9,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 06:00:00,5cdf525df9af8b1497df1cf7,1-1-179-791,AG-3F26,1,1,7.939,463,5.339444444444444,3.381944444444444,20.0,4.266666666666667,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 06:00:00,5cdf525df9af8b1497df1cf8,1-1-179-815,AG-3F33,1,1,37.093,942,10.534444444444444,6.679722222222223,44.0,10.516666666666667,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 06:00:00,5cdf525df9af8b1497df1cf9,1-1-179-781,AG-3F31,1,1,7.735,647,10.33611111111111,2.3941666666666666,28.0,9.033333333333331,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 06:00:00,5cdf525df9af8b1497df1cfa,1-1-179-800,AG-3F32,1,1,8.736,462,7.978333333333333,4.420277777777778,10.0,5.366666666666666,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 06:00:00,5cdf525df9af8b1497df1cfb,1-1-191-802,AG-4F44,1,1,8.071,368,10.041111111111112,4.374722222222222,12.0,8.9,True,6,2,5,2,6,5,2-6,6.023219615704236e-14,1.0,0.9718853502700834,-0.2354545942010844,-0.4338837391175796,0.9009688679024088,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1cfd,1-1-179-794,AG-3F20,1,1,11.253,1461,9.34611111111111,3.4030555555555555,138.0,4.566666666666666,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1cfe,1-1-179-797,AG-3F23,1,1,11.968,414,10.476666666666668,5.003055555555556,16.0,8.15,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1cff,1-1-191-808,AG-4F35,1,1,11.588,2129,10.091944444444444,4.545277777777778,24.0,7.15,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d00,1-1-179-809,AG-3F27,1,1,39.912,1370,9.3425,6.913333333333333,79.39,7.9,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d01,1-1-179-801,AG-3F21,1,1,52.788,387,9.36,8.660277777777777,71.72,8.916666666666666,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d02,1-1-179-813,AG-3F15,1,1,6.362,1648,10.614444444444445,10.603333333333332,6.66,8.616666666666667,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d03,1-1-179-779,AG-3F17,1,1,28.811,1157,9.171666666666663,5.301666666666667,40.0,10.25,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d04,1-1-179-798,AG-3F18,1,1,23.212,1813,6.743055555555555,5.331666666666666,29.34,9.266666666666667,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d05,1-1-191-785,AG-4F48,1,1,5.9,592,10.049722222222222,1.3569444444444445,41.28,9.05,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d06,1-1-191-807,AG-4F47,1,1,4.891,425,10.873333333333331,2.3141666666666665,8.05,9.683333333333334,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d07,1-1-191-778,AG-4F43,1,1,21.167,581,9.341111111111111,8.814166666666667,45.0,7.616666666666666,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d08,1-1-191-803,AG-4F49,1,1,48.388,826,9.41638888888889,8.390277777777778,50.0,5.766666666666667,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d09,1-1-191-784,AG-4F40,1,1,11.659,345,10.009166666666664,3.846111111111112,20.0,3.4833333333333334,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d0a,1-1-191-806,AG-4F41,1,1,23.776,943,9.990277777777775,6.030833333333334,37.5,3.933333333333333,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d0b,1-1-191-780,AG-4F45,1,1,46.021,1626,10.037222222222224,9.495,46.0,6.066666666666666,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d0c,1-1-191-792,AG-4F37,1,1,6.692,1627,11.287222222222224,3.2402777777777776,12.0,10.766666666666667,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d0e,1-1-191-805,AG-4F39,1,1,8.432,443,10.23277777777778,4.135277777777778,16.0,10.333333333333334,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d0f,1-1-191-811,AG-4F42,1,1,7.534,410,9.660277777777775,9.201111111111112,7.5,4.55,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d10,1-1-191-812,AG-4F46,1,1,5.885,526,9.534166666666666,2.473611111111111,20.0,5.7,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d11,1-1-191-793,AG-4F38,1,1,24.768,481,10.355555555555556,4.594166666666666,75.2,11.95,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 07:00:00,5cdf525df9af8b1497df1d12,1-1-191-786,AG-4F36,1,1,7.871,374,7.846111111111111,4.4063888888888885,8.0,7.033333333333333,True,7,2,5,2,7,5,2-7,-0.2588190451021963,0.9659258262891552,0.9738769792773326,-0.2270762630343774,-0.467268628272998,0.8841153935046436,0,0
2019-05-01 11:00:00,5cdf525df9af8b1497df1d13,1-1-193-829,AG-1F03,1,1,50.255,394,9.672222222222222,8.362777777777778,50.0,8.566666666666666,True,11,2,5,2,11,5,2-11,-0.9659258262890492,0.2588190451025924,0.9811198420926536,-0.1934007638353225,-0.5938201855734538,0.8045977797667035,0,0
2019-05-01 12:00:00,5cdf525df9af8b1497df1d14,1-1-179-791,AG-3F26,1,1,16.922,393,3.5322222222222224,2.8161111111111112,28.8,3.433333333333333,True,12,2,5,2,12,5,2-12,-1.0,-1.0490775756722357e-13,0.9827489730473604,-0.184944467271552,-0.6234898018587453,0.7818314824680205,0,0
2019-05-01 12:00:00,5cdf525df9af8b1497df1d15,1-1-193-827,AG-1F02,1,1,17.688,355,5.114166666666667,3.351388888888889,24.0,4.25,True,12,2,5,2,12,5,2-12,-1.0,-1.0490775756722357e-13,0.9827489730473604,-0.184944467271552,-0.6234898018587453,0.7818314824680205,0,0
2019-05-01 12:00:00,5cdf525df9af8b1497df1d16,1-1-193-825,AG-1F01,1,1,22.414,458,5.625277777777778,5.623888888888889,60.0,4.033333333333333,True,12,2,5,2,12,5,2-12,-1.0,-1.0490775756722357e-13,0.9827489730473604,-0.184944467271552,-0.6234898018587453,0.7818314824680205,0,0
2019-05-01 13:00:00,5cdf525df9af8b1497df1d17,1-1-193-820,AG-1F04,1,1,2.731,999,3.982222222222222,0.6016666666666667,35.0,7.083333333333333,True,13,2,5,2,13,5,2-13,-0.9659258262889948,-0.2588190451027951,0.9843052203710716,-0.1764744546676825,-0.6522874112781457,0.7579717231454318,0,0
2019-05-01 14:00:00,5cdf525df9af8b1497df1d18,1-1-178-817,AG-1F09,1,1,13.705,1485,3.3527777777777774,2.4,18.0,1.75,True,14,2,5,2,14,5,2-14,-0.8660254037846619,-0.4999999999996134,0.985788468647777,-0.1679913541854778,-0.6801727377708726,0.7330518718298696,0,0
2019-05-01 14:00:00,5cdf525df9af8b1497df1d19,1-1-193-819,AG-1F06,1,1,8.041,554,2.854722222222222,2.852222222222222,16.0,2.95,True,14,2,5,2,14,5,2-14,-0.8660254037846619,-0.4999999999996134,0.985788468647777,-0.1679913541854778,-0.6801727377708726,0.7330518718298696,0,0
2019-05-01 14:00:00,5cdf525df9af8b1497df1d1a,1-1-179-777,AG-3F28,1,1,5.916,409,2.386111111111111,2.3822222222222225,12.0,2.716666666666667,True,14,2,5,2,14,5,2-14,-0.8660254037846619,-0.4999999999996134,0.985788468647777,-0.1679913541854778,-0.6801727377708726,0.7330518718298696,0,0
2019-05-01 15:00:00,5cdf525df9af8b1497df1d1b,1-1-179-800,AG-3F32,1,1,12.856,474,2.106111111111111,2.1044444444444443,66.0,2.2666666666666666,True,15,2,5,2,15,5,2-15,-0.7071067811867365,-0.7071067811863585,0.9871986078753208,-0.1594957949571981,-0.707106781186555,0.70710678118654,0,0
2019-05-01 15:00:00,5cdf525df9af8b1497df1d1c,1-1-179-798,AG-3F18,1,1,16.071,2050,2.6008333333333336,2.5983333333333336,26.64,4.466666666666667,True,15,2,5,2,15,5,2-15,-0.7071067811867365,-0.7071067811863585,0.9871986078753208,-0.1594957949571981,-0.707106781186555,0.70710678118654,0,0
2019-05-01 15:00:00,5cdf525df9af8b1497df1d1d,1-1-179-796,AG-3F24,1,1,3.18,171,0.5308333333333334,0.5294444444444444,12.0,0.5,True,15,2,5,2,15,5,2-15,-0.7071067811867365,-0.7071067811863585,0.9871986078753208,-0.1594957949571981,-0.707106781186555,0.70710678118654,0,0
2019-05-01 15:00:00,5cdf525df9af8b1497df1d1e,1-1-191-786,AG-4F36,1,1,15.007,1805,4.873333333333333,2.508611111111111,15.0,2.433333333333333,True,15,2,5,2,15,5,2-15,-0.7071067811867365,-0.7071067811863585,0.9871986078753208,-0.1594957949571981,-0.707106781186555,0.70710678118654,0,0
2019-05-01 15:00:00,5cdf525df9af8b1497df1d1f,1-1-178-823,AG-1F08,1,1,5.065,220,1.5597222222222222,1.5583333333333331,6.66,1.8666666666666667,True,15,2,5,2,15,5,2-15,-0.7071067811867365,-0.7071067811863585,0.9871986078753208,-0.1594957949571981,-0.707106781186555,0.70710678118654,0,0
2019-05-01 16:00:00,5cdf525df9af8b1497df1d20,1-1-179-791,AG-3F26,1,1,18.53,2281,8.705277777777779,8.702499999999999,54.6,9.45,True,16,2,5,2,16,5,2-16,-0.5000000000000764,-0.8660254037843945,0.9885355334735106,-0.150988407039222,-0.7330518718298453,0.6801727377708988,0,0
2019-05-01 16:00:00,5cdf525df9af8b1497df1d21,1-1-194-822,AG-1F12,1,1,11.138,2299,2.506666666666667,2.155,16.65,4.233333333333333,True,16,2,5,2,16,5,2-16,-0.5000000000000764,-0.8660254037843945,0.9885355334735106,-0.150988407039222,-0.7330518718298453,0.6801727377708988,0,0
2019-05-01 16:00:00,5cdf525df9af8b1497df1d22,1-1-179-796,AG-3F24,1,1,5.508,386,1.6705555555555556,1.669166666666667,10.0,1.8666666666666667,True,16,2,5,2,16,5,2-16,-0.5000000000000764,-0.8660254037843945,0.9885355334735106,-0.150988407039222,-0.7330518718298453,0.6801727377708988,0,0
2019-05-01 16:00:00,5cdf525df9af8b1497df1d23,1-1-179-799,AG-3F25,1,1,4.503,1169,0.9216666666666666,0.8688888888888889,8.0,1.75,True,16,2,5,2,16,5,2-16,-0.5000000000000764,-0.8660254037843945,0.9885355334735106,-0.150988407039222,-0.7330518718298453,0.6801727377708988,0,0
2019-05-01 17:00:00,5cdf525df9af8b1497df1d24,1-1-178-828,AG-1F10,1,1,2.132,347,0.9305555555555556,0.8194444444444444,8.0,0.75,True,17,2,5,2,17,5,2-17,-0.2588190451028722,-0.9659258262889742,0.989799146291908,-0.1424698213651234,-0.7579717231454085,0.6522874112781729,0,0
2019-05-01 17:00:00,5cdf525df9af8b1497df1d25,1-1-178-824,AG-1F07,1,1,7.853,1660,2.354722222222222,1.576111111111111,8.0,1.0,True,17,2,5,2,17,5,2-17,-0.2588190451028722,-0.9659258262889742,0.989799146291908,-0.1424698213651234,-0.7579717231454085,0.6522874112781729,0,0
2019-05-01 18:00:00,5cdf525df9af8b1497df1d26,1-1-178-828,AG-1F10,1,1,5.571,405,5.977777777777778,1.866111111111111,10.0,2.4,True,18,2,5,2,18,5,2-18,-1.8469963959497465e-13,-1.0,0.9909893526171752,-0.1339406696989074,-0.7818314824679982,0.6234898018587732,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c703b,1-1-194-826,AG-1F11,1,1,28.665,933,12.481944444444444,8.163333333333334,44.85,9.083333333333334,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c703c,1-1-193-827,AG-1F02,1,1,15.958,2362,9.986388888888888,7.900833333333334,20.0,9.55,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c703d,1-1-193-825,AG-1F01,1,1,25.102,1733,6.604722222222223,5.16611111111111,150.0,12.0,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c703e,1-1-178-823,AG-1F08,1,1,11.311,406,9.82972222222222,6.1,16.0,10.05,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c703f,1-1-191-789,AG-4F52,1,1,5.807,483,10.274166666666668,2.471388888888889,7.0,9.566666666666666,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c7040,1-1-179-799,AG-3F25,1,1,41.372,439,11.801388888888887,8.136111111111111,41.36,8.383333333333333,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c7041,1-1-193-820,AG-1F04,1,1,13.766,651,8.225,3.211388888888889,20.0,4.266666666666667,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c7042,1-1-193-829,AG-1F03,1,1,22.235,1656,8.2525,8.250833333333334,94.25,5.816666666666666,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c7043,1-1-178-828,AG-1F10,1,1,9.937,607,10.594166666666666,4.597222222222222,21.0,6.116666666666666,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 05:00:00,5ce0a3d9f9af8b1a6e2c7044,1-1-193-819,AG-1F06,1,1,6.734,344,10.34861111111111,2.648611111111111,20.0,4.55,True,5,3,5,3,5,5,3-5,0.2588190451025531,0.9659258262890597,0.9992154530142002,-0.0396040207255086,-0.9659258262890608,0.2588190451025489,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7045,1-1-179-815,AG-3F33,1,1,5.319,470,4.91611111111111,1.9447222222222225,8.0,1.0,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7046,1-1-193-816,AG-1F05,1,1,34.971,378,10.377222222222224,10.373333333333331,45.0,9.766666666666667,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7047,1-1-178-824,AG-1F07,1,1,13.211,334,9.22,5.170555555555556,16.0,7.316666666666666,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7048,1-1-194-822,AG-1F12,1,1,14.255,2187,7.907777777777778,4.060833333333333,16.65,3.533333333333333,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7049,1-1-179-813,AG-3F15,1,1,35.229,313,11.981944444444444,6.3100000000000005,59.94,9.65,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c704a,1-1-194-818,AG-1F14,1,1,18.587,419,6.274444444444444,5.859166666666667,60.0,9.566666666666666,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c704b,1-1-194-821,AG-1F13,1,1,15.173,322,10.412222222222224,6.314722222222222,18.78,6.1,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c704c,1-1-178-817,AG-1F09,1,1,7.241,2057,9.46638888888889,3.803333333333333,12.0,9.35,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c704d,1-1-179-798,AG-3F18,1,1,5.984,1648,10.241388888888888,2.1822222222222223,9.99,5.416666666666667,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c704e,1-1-179-787,AG-3F16,1,1,8.432,169,8.742777777777778,3.896666666666667,18.0,8.616666666666667,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c704f,1-1-179-800,AG-3F32,1,1,8.584,462,12.56777777777778,3.707222222222222,10.0,5.366666666666666,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7050,1-1-191-808,AG-4F35,1,1,12.743,2129,10.974444444444446,4.905555555555555,24.0,7.15,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7051,1-1-179-797,AG-3F23,1,1,5.361,726,10.55861111111111,2.974722222222222,11.0,9.633333333333333,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7052,1-1-179-796,AG-3F24,1,1,16.507,1118,11.050277777777778,8.684444444444445,25.02,9.9,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7053,1-1-191-802,AG-4F44,1,1,31.415,730,9.504722222222222,9.498055555555556,25.0,9.283333333333331,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7054,1-1-179-791,AG-3F26,1,1,6.267,463,4.599722222222223,3.1358333333333333,20.0,4.266666666666667,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7055,1-1-179-783,AG-3F29,1,1,43.029,1283,9.401944444444444,7.014166666666667,49.0,8.15,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 06:00:00,5ce0a3d9f9af8b1a6e2c7056,1-1-179-810,AG-3F30,1,1,54.75,1281,8.848055555555556,8.84,75.0,7.5,True,6,3,5,3,6,5,3-6,-1.4558026785355722e-13,1.0,0.9995194591567164,-0.0309975929237239,-0.9749279121818336,0.2225209339562703,0,0
2019-05-02 07:00:00,5ce0a3d9f9af8b1a6e2c7057,1-1-179-794,AG-3F20,1,1,12.098,414,9.178611111111111,5.099444444444444,15.0,8.616666666666667,True,7,3,5,3,7,5,3-7,-0.2588190451023951,0.965925826289102,0.9997493379183502,-0.0223888662468729,-0.9825664732332788,0.1859116071629647,0,0
2019-05-02 07:00:00,5ce0a3d9f9af8b1a6e2c7058,1-1-179-788,AG-3F22,1,1,6.919,409,9.519166666666669,3.214722222222222,12.0,9.466666666666669,True,7,3,5,3,7,5,3-7,-0.2588190451023951,0.965925826289102,0.9997493379183502,-0.0223888662468729,-0.9825664732332788,0.1859116071629647,0,0
2019-05-02 07:00:00,5ce0a3d9f9af8b1a6e2c7059,1-1-179-777,AG-3F28,1,1,13.939,630,6.209722222222222,3.661111111111111,20.0,5.45,True,7,3,5,3,7,5,3-7,-0.2588190451023951,0.965925826289102,0.9997493379183502,-0.0223888662468729,-0.9825664732332788,0.1859116071629647,0,0
2019-05-02 07:00:00,5ce0a3d9f9af8b1a6e2c705a,1-1-179-790,AG-3F19,1,1,8.1,416,8.636666666666667,2.494166666666666,18.0,7.083333333333333,True,7,3,5,3,7,5,3-7,-0.2588190451023951,0.965925826289102,0.9997493379183502,-0.0223888662468729,-0.9825664732332788,0.1859116071629647,0,0
2019-05-02 07:00:00,5ce0a3d9f9af8b1a6e2c705b,1-1-191-778,AG-4F43,1,1,7.544,368,10.087222222222222,2.8141666666666665,12.0,8.9,True,7,3,5,3,7,5,3-7,-0.2588190451023951,0.965925826289102,0.9997493379183502,-0.0223888662468729,-0.9825664732332788,0.1859116071629647,0,0
2019-05-02 07:00:00,5ce0a3d9f9af8b1a6e2c705c,1-1-179-779,AG-3F17,1,1,9.391,576,8.96388888888889,3.2277777777777774,32.0,7.85,True,7,3,5,3,7,5,3-7,-0.2588190451023951,0.965925826289102,0.9997493379183502,-0.0223888662468729,-0.9825664732332788,0.1859116071629647,0,0
2019-05-02 07:00:00,5ce0a3d9f9af8b1a6e2c705d,1-1-191-803,AG-4F49,1,1,11.809,826,9.432777777777778,1.9,25.0,4.65,True,7,3,5,3,7,5,3-7,-0.2588190451023951,0.965925826289102,0.9997493379183502,-0.0223888662468729,-0.9825664732332788,0.1859116071629647,0,0
